task_idx,query_loss,query_accuracy,final_support_loss,num_sgd_steps,lr
0,0.7843698859214783,0.5,0.09093653410673141,100,0.001
1,0.5508943796157837,0.800000011920929,0.08751147240400314,100,0.001
2,1.0181196928024292,0.5,0.07333938777446747,100,0.001
3,0.7830283641815186,0.5,0.09051056951284409,100,0.001
4,0.9529968500137329,0.6000000238418579,0.07928290218114853,100,0.001
5,0.4943821430206299,0.800000011920929,0.0792936235666275,100,0.001
6,0.6661744117736816,0.5,0.11168304830789566,100,0.001
7,0.6911775469779968,0.6000000238418579,0.09682264178991318,100,0.001
8,0.6798508167266846,0.5,0.1122061014175415,100,0.001
9,0.7406885027885437,0.30000001192092896,0.09485148638486862,100,0.001
10,0.7312175035476685,0.5,0.10711484402418137,100,0.001
11,0.9438061118125916,0.5,0.07264818251132965,100,0.001
12,0.7427653074264526,0.5,0.08693741261959076,100,0.001
13,0.7402753829956055,0.699999988079071,0.08643100410699844,100,0.001
14,0.733928382396698,0.5,0.09517673403024673,100,0.001
15,0.8383804559707642,0.30000001192092896,0.0935785099864006,100,0.001
16,0.9553316235542297,0.5,0.11743701994419098,100,0.001
17,0.6798095703125,0.4000000059604645,0.0934353917837143,100,0.001
18,0.7335963249206543,0.5,0.06882867962121964,100,0.001
19,0.8441538214683533,0.5,0.08337768167257309,100,0.001
20,0.6797816753387451,0.5,0.07866211980581284,100,0.001
21,0.543305516242981,0.800000011920929,0.07391703128814697,100,0.001
22,0.7720254063606262,0.4000000059604645,0.08459731191396713,100,0.001
23,0.7191371917724609,0.5,0.08198534697294235,100,0.001
24,0.7095208168029785,0.5,0.09827437251806259,100,0.001
25,0.7633868455886841,0.30000001192092896,0.08505617827177048,100,0.001
26,0.8444088101387024,0.5,0.08313228189945221,100,0.001
27,0.9087905883789062,0.5,0.09008260071277618,100,0.001
28,0.7260109782218933,0.4000000059604645,0.09794721752405167,100,0.001
29,0.6272282004356384,0.699999988079071,0.0776112973690033,100,0.001
30,0.636016309261322,0.6000000238418579,0.1022963896393776,100,0.001
31,0.974293053150177,0.5,0.15010125935077667,100,0.001
32,0.6017769575119019,0.699999988079071,0.09849049150943756,100,0.001
33,0.668530285358429,0.6000000238418579,0.07666541635990143,100,0.001
34,0.6834105849266052,0.6000000238418579,0.09649484604597092,100,0.001
35,0.7841991782188416,0.30000001192092896,0.06653344631195068,100,0.001
36,0.7833828926086426,0.6000000238418579,0.101105235517025,100,0.001
37,0.7780255675315857,0.4000000059604645,0.10064934939146042,100,0.001
38,0.8044229745864868,0.4000000059604645,0.09073194116353989,100,0.001
39,1.0192781686782837,0.5,0.0714404508471489,100,0.001
40,0.887416660785675,0.30000001192092896,0.07977771013975143,100,0.001
41,0.6735709309577942,0.6000000238418579,0.12570074200630188,100,0.001
42,0.7822408080101013,0.5,0.07722888141870499,100,0.001
43,0.6235198974609375,0.699999988079071,0.06953837722539902,100,0.001
44,0.6016515493392944,0.6000000238418579,0.10102570056915283,100,0.001
45,0.8202211260795593,0.4000000059604645,0.07598158717155457,100,0.001
