task_idx,query_loss,query_accuracy,final_support_loss,num_sgd_steps,lr
0,0.7479471564292908,0.4000000059604645,0.06926658749580383,100,0.001
1,0.6639435887336731,0.6000000238418579,0.0842590257525444,100,0.001
2,0.5735101103782654,0.800000011920929,0.09374620020389557,100,0.001
3,0.7964738607406616,0.5,0.07662012428045273,100,0.001
4,0.6358358263969421,0.699999988079071,0.07373646646738052,100,0.001
5,0.6780450344085693,0.6000000238418579,0.09486904740333557,100,0.001
6,0.8642153143882751,0.5,0.09956453740596771,100,0.001
7,1.0971463918685913,0.5,0.09875793009996414,100,0.001
8,0.8094138503074646,0.5,0.08182422816753387,100,0.001
9,0.6777365803718567,0.6000000238418579,0.07996446639299393,100,0.001
10,0.8057419657707214,0.30000001192092896,0.07946160435676575,100,0.001
11,0.6405042409896851,0.5,0.08718331158161163,100,0.001
12,0.6979615092277527,0.6000000238418579,0.1268324851989746,100,0.001
13,0.7827568054199219,0.5,0.08671154826879501,100,0.001
14,1.1126441955566406,0.5,0.09299858659505844,100,0.001
15,0.7166546583175659,0.4000000059604645,0.09396135061979294,100,0.001
16,1.0264670848846436,0.5,0.09808384627103806,100,0.001
17,0.8000297546386719,0.5,0.07811452448368073,100,0.001
18,0.6734711527824402,0.6000000238418579,0.09001154452562332,100,0.001
19,0.6882262825965881,0.5,0.08798270672559738,100,0.001
20,0.6936833262443542,0.5,0.08053257316350937,100,0.001
21,0.7672584652900696,0.5,0.09851669520139694,100,0.001
22,0.6630899310112,0.699999988079071,0.08264727145433426,100,0.001
23,0.794167697429657,0.30000001192092896,0.06965073198080063,100,0.001
24,0.6385496258735657,0.6000000238418579,0.09701986610889435,100,0.001
25,0.6298820376396179,0.800000011920929,0.09080734103918076,100,0.001
26,0.6655211448669434,0.4000000059604645,0.09156746417284012,100,0.001
27,0.7899236679077148,0.5,0.07628285139799118,100,0.001
28,0.9817925691604614,0.5,0.07218668609857559,100,0.001
29,0.8682363629341125,0.5,0.07496840506792068,100,0.001
30,0.9182510375976562,0.30000001192092896,0.08105391263961792,100,0.001
31,0.6594052314758301,0.6000000238418579,0.07664119452238083,100,0.001
32,0.6651582717895508,0.6000000238418579,0.08283844590187073,100,0.001
33,0.7803874015808105,0.5,0.07452809065580368,100,0.001
34,0.8103337287902832,0.4000000059604645,0.07082365453243256,100,0.001
35,0.6643843054771423,0.6000000238418579,0.07271113246679306,100,0.001
36,0.9671010971069336,0.30000001192092896,0.0849703773856163,100,0.001
37,0.6874287128448486,0.4000000059604645,0.08687040209770203,100,0.001
38,0.6451801657676697,0.699999988079071,0.0906248614192009,100,0.001
39,0.7407315373420715,0.5,0.08787120133638382,100,0.001
40,0.7806735038757324,0.5,0.09575741738080978,100,0.001
41,0.7098602652549744,0.5,0.06965170800685883,100,0.001
